a[0]=12,temp_max=12
a[60799]=-48,temp_max=-1.60173e+006
a[60800]=-48,temp_max=-1.60178e+006
a[60801]=-48,temp_max=-1.60183e+006
a[60802]=-48,temp_max=-1.60188e+006
a[60803]=-48,temp_max=-1.60192e+006
a[60804]=-48,temp_max=-1.60197e+006
a[60805]=-48,temp_max=-1.60202e+006
a[60806]=-48,temp_max=-1.60207e+006
a[60807]=-48,temp_max=-1.60212e+006
a[60808]=-48,temp_max=-1.60216e+006
a[60809]=-48,temp_max=-1.60221e+006
a[60810]=-48,temp_max=-1.60226e+006
a[60811]=-48,temp_max=-1.60231e+006
a[60812]=-48,temp_max=-1.60236e+006
a[60813]=-48,temp_max=-1.6024e+006
a[60814]=-48,temp_max=-1.60245e+006
a[60815]=-48,temp_max=-1.6025e+006
a[60816]=-48,temp_max=-1.60255e+006
a[60817]=-48,temp_max=-1.6026e+006
a[60818]=-48,temp_max=-1.60264e+006
a[60819]=-48,temp_max=-1.60269e+006
a[60820]=-48,temp_max=-1.60274e+006
a[60821]=-48,temp_max=-1.60279e+006
a[60822]=-48,temp_max=-1.60284e+006
a[60823]=-48,temp_max=-1.60288e+006
a[60824]=-48,temp_max=-1.60293e+006
a[60825]=-48,temp_max=-1.60298e+006
a[60826]=-48,temp_max=-1.60303e+006
a[60827]=-48,temp_max=-1.60308e+006
a[60828]=-48,temp_max=-1.60312e+006
a[60829]=-48,temp_max=-1.60317e+006
a[60830]=-48,temp_max=-1.60322e+006
a[60831]=-48,temp_max=-1.60327e+006
a[60832]=-48,temp_max=-1.60332e+006
a[60833]=-48,temp_max=-1.60336e+006
a[60834]=-48,temp_max=-1.60341e+006
a[60835]=-48,temp_max=-1.60346e+006
a[60836]=-48,temp_max=-1.60351e+006
a[60837]=-48,temp_max=-1.60356e+006
a[60838]=-48,temp_max=-1.6036e+006
a[60839]=-48,temp_max=-1.60365e+006
a[60840]=-48,temp_max=-1.6037e+006
a[60841]=-48,temp_max=-1.60375e+006
a[60842]=-48,temp_max=-1.6038e+006
a[60843]=-48,temp_max=-1.60384e+006
a[60844]=-48,temp_max=-1.60389e+006
a[60845]=-48,temp_max=-1.60394e+006
a[60846]=-48,temp_max=-1.60399e+006
a[60847]=-48,temp_max=-1.60404e+006
a[60848]=-48,temp_max=-1.60408e+006
a[60849]=-48,temp_max=-1.60413e+006
a[60850]=-48,temp_max=-1.60418e+006
a[60851]=-48,temp_max=-1.60423e+006
a[60852]=-48,temp_max=-1.60428e+006
a[60853]=-48,temp_max=-1.60432e+006
a[60854]=-48,temp_max=-1.60437e+006
a[60855]=-48,temp_max=-1.60442e+006
a[60856]=-48,temp_max=-1.60447e+006
a[60857]=-48,temp_max=-1.60452e+006
a[60858]=-48,temp_max=-1.60456e+006
a[60859]=-48,temp_max=-1.60461e+006
a[60860]=-48,temp_max=-1.60466e+006
a[60861]=-48,temp_max=-1.60471e+006
a[60862]=-48,temp_max=-1.60476e+006
a[60863]=-48,temp_max=-1.6048e+006
a[60864]=-48,temp_max=-1.60485e+006
a[60865]=-48,temp_max=-1.6049e+006
a[60866]=-48,temp_max=-1.60495e+006
a[60867]=-48,temp_max=-1.605e+006
a[60868]=-48,temp_max=-1.60504e+006
a[60869]=-48,temp_max=-1.60509e+006
a[60870]=-48,temp_max=-1.60514e+006
a[60871]=-48,temp_max=-1.60519e+006
a[60872]=-48,temp_max=-1.60524e+006
a[60873]=-48,temp_max=-1.60528e+006
a[60874]=-48,temp_max=-1.60533e+006
a[60875]=-48,temp_max=-1.60538e+006
a[60876]=-48,temp_max=-1.60543e+006
a[60877]=-48,temp_max=-1.60548e+006
a[60878]=-48,temp_max=-1.60552e+006
a[60879]=-48,temp_max=-1.60557e+006
a[60880]=-48,temp_max=-1.60562e+006
a[60881]=-48,temp_max=-1.60567e+006
a[60882]=-48,temp_max=-1.60572e+006
a[60883]=-48,temp_max=-1.60576e+006
a[60884]=-48,temp_max=-1.60581e+006
a[60885]=-48,temp_max=-1.60586e+006
a[60886]=-48,temp_max=-1.60591e+006
a[60887]=-48,temp_max=-1.60596e+006
a[60888]=-48,temp_max=-1.606e+006
a[60889]=-48,temp_max=-1.60605e+006
a[60890]=-48,temp_max=-1.6061e+006
a[60891]=-48,temp_max=-1.60615e+006
a[60892]=-48,temp_max=-1.6062e+006
a[60893]=-48,temp_max=-1.60624e+006
a[60894]=-48,temp_max=-1.60629e+006
a[60895]=-48,temp_max=-1.60634e+006
a[60896]=-48,temp_max=-1.60639e+006
a[60897]=-48,temp_max=-1.60644e+006
a[60898]=-48,temp_max=-1.60648e+006
a[60899]=-48,temp_max=-1.60653e+006
a[60900]=-48,temp_max=-1.60658e+006
a[60901]=-48,temp_max=-1.60663e+006
a[60902]=-48,temp_max=-1.60668e+006
a[60903]=-48,temp_max=-1.60672e+006
a[60904]=-48,temp_max=-1.60677e+006
a[60905]=-48,temp_max=-1.60682e+006
a[60906]=-48,temp_max=-1.60687e+006
a[60907]=-48,temp_max=-1.60692e+006
a[60908]=-48,temp_max=-1.60696e+006
a[60909]=-48,temp_max=-1.60701e+006
a[60910]=-48,temp_max=-1.60706e+006
a[60911]=-48,temp_max=-1.60711e+006
a[60912]=-48,temp_max=-1.60716e+006
a[60913]=-48,temp_max=-1.6072e+006
a[60914]=-48,temp_max=-1.60725e+006
a[60915]=-48,temp_max=-1.6073e+006
a[60916]=-48,temp_max=-1.60735e+006
a[60917]=-48,temp_max=-1.6074e+006
a[60918]=-48,temp_max=-1.60744e+006
a[60919]=-48,temp_max=-1.60749e+006
a[60920]=-48,temp_max=-1.60754e+006
a[60921]=-48,temp_max=-1.60759e+006
a[60922]=-48,temp_max=-1.60764e+006
a[60923]=-48,temp_max=-1.60768e+006
a[60924]=-48,temp_max=-1.60773e+006
a[60925]=-48,temp_max=-1.60778e+006
a[60926]=-48,temp_max=-1.60783e+006
a[60927]=-48,temp_max=-1.60788e+006
a[60928]=-48,temp_max=-1.60792e+006
a[60929]=-48,temp_max=-1.60797e+006
a[60930]=-48,temp_max=-1.60802e+006
a[60931]=-48,temp_max=-1.60807e+006
a[60932]=-48,temp_max=-1.60812e+006
a[60933]=-48,temp_max=-1.60816e+006
a[60934]=-48,temp_max=-1.60821e+006
a[60935]=-48,temp_max=-1.60826e+006
a[60936]=-48,temp_max=-1.60831e+006
a[60937]=-48,temp_max=-1.60836e+006
a[60938]=-48,temp_max=-1.6084e+006
a[60939]=-48,temp_max=-1.60845e+006
a[60940]=-48,temp_max=-1.6085e+006
a[60941]=-48,temp_max=-1.60855e+006
a[60942]=-48,temp_max=-1.6086e+006
a[60943]=-48,temp_max=-1.60864e+006
a[60944]=-48,temp_max=-1.60869e+006
a[60945]=-48,temp_max=-1.60874e+006
a[60946]=-48,temp_max=-1.60879e+006
a[60947]=-48,temp_max=-1.60884e+006
a[60948]=-48,temp_max=-1.60888e+006
a[60949]=-48,temp_max=-1.60893e+006
a[60950]=-48,temp_max=-1.60898e+006
a[60951]=-48,temp_max=-1.60903e+006
a[60952]=-48,temp_max=-1.60908e+006
a[60953]=-48,temp_max=-1.60912e+006
a[60954]=-48,temp_max=-1.60917e+006
a[60955]=-48,temp_max=-1.60922e+006
a[60956]=-48,temp_max=-1.60927e+006
a[60957]=-48,temp_max=-1.60932e+006
a[60958]=-48,temp_max=-1.60936e+006
a[60959]=-48,temp_max=-1.60941e+006
a[60960]=-48,temp_max=-1.60946e+006
a[60961]=-48,temp_max=-1.60951e+006
a[60962]=-48,temp_max=-1.60956e+006
a[60963]=-48,temp_max=-1.6096e+006
a[60964]=-48,temp_max=-1.60965e+006
a[60965]=-48,temp_max=-1.6097e+006
a[60966]=-48,temp_max=-1.60975e+006
a[60967]=-48,temp_max=-1.6098e+006
a[60968]=-48,temp_max=-1.60984e+006
a[60969]=-48,temp_max=-1.60989e+006
a[60970]=-48,temp_max=-1.60994e+006
a[60971]=-48,temp_max=-1.60999e+006
a[60972]=-48,temp_max=-1.61004e+006
a[60973]=-48,temp_max=-1.61008e+006
a[60974]=-48,temp_max=-1.61013e+006
a[60975]=-48,temp_max=-1.61018e+006
a[60976]=-48,temp_max=-1.61023e+006
a[60977]=-48,temp_max=-1.61028e+006
a[60978]=-48,temp_max=-1.61032e+006
a[60979]=-48,temp_max=-1.61037e+006
a[60980]=-48,temp_max=-1.61042e+006
a[60981]=-48,temp_max=-1.61047e+006
a[60982]=-48,temp_max=-1.61052e+006
a[60983]=-48,temp_max=-1.61056e+006
a[60984]=-48,temp_max=-1.61061e+006
a[60985]=-48,temp_max=-1.61066e+006
a[60986]=-48,temp_max=-1.61071e+006
a[60987]=-48,temp_max=-1.61076e+006
a[60988]=-48,temp_max=-1.6108e+006
a[60989]=-48,temp_max=-1.61085e+006
a[60990]=-48,temp_max=-1.6109e+006
a[60991]=-48,temp_max=-1.61095e+006
a[60992]=-48,temp_max=-1.611e+006
a[60993]=-48,temp_max=-1.61104e+006
a[60994]=-48,temp_max=-1.61109e+006
a[60995]=-48,temp_max=-1.61114e+006
a[60996]=-48,temp_max=-1.61119e+006
a[60997]=-48,temp_max=-1.61124e+006
a[60998]=-48,temp_max=-1.61128e+006
a[60999]=-48,temp_max=-1.61133e+006
a[61000]=-48,temp_max=-1.61138e+006
a[61001]=-48,temp_max=-1.61143e+006
a[61002]=-48,temp_max=-1.61148e+006
a[61003]=-48,temp_max=-1.61152e+006
a[61004]=-48,temp_max=-1.61157e+006
a[61005]=-48,temp_max=-1.61162e+006
a[61006]=-48,temp_max=-1.61167e+006
a[61007]=-48,temp_max=-1.61172e+006
a[61008]=-48,temp_max=-1.61176e+006
a[61009]=-48,temp_max=-1.61181e+006
a[61010]=-48,temp_max=-1.61186e+006
a[61011]=-48,temp_max=-1.61191e+006
a[61012]=-48,temp_max=-1.61196e+006
a[61013]=-48,temp_max=-1.612e+006
a[61014]=-48,temp_max=-1.61205e+006
a[61015]=-48,temp_max=-1.6121e+006
a[61016]=-48,temp_max=-1.61215e+006
a[61017]=-48,temp_max=-1.6122e+006
a[61018]=-48,temp_max=-1.61224e+006
a[61019]=-48,temp_max=-1.61229e+006
a[61020]=-48,temp_max=-1.61234e+006
a[61021]=-48,temp_max=-1.61239e+006
a[61022]=-48,temp_max=-1.61244e+006
a[61023]=-48,temp_max=-1.61248e+006
a[61024]=-48,temp_max=-1.61253e+006
a[61025]=-48,temp_max=-1.61258e+006
a[61026]=-48,temp_max=-1.61263e+006
a[61027]=-48,temp_max=-1.61268e+006
a[61028]=-48,temp_max=-1.61272e+006
a[61029]=-48,temp_max=-1.61277e+006
a[61030]=-48,temp_max=-1.61282e+006
a[61031]=-48,temp_max=-1.61287e+006
a[61032]=-48,temp_max=-1.61292e+006
a[61033]=-48,temp_max=-1.61296e+006
a[61034]=-48,temp_max=-1.61301e+006
a[61035]=-48,temp_max=-1.61306e+006
a[61036]=-48,temp_max=-1.61311e+006
a[61037]=-48,temp_max=-1.61316e+006
a[61038]=-48,temp_max=-1.6132e+006
a[61039]=-48,temp_max=-1.61325e+006
a[61040]=-48,temp_max=-1.6133e+006
a[61041]=-48,temp_max=-1.61335e+006
a[61042]=-48,temp_max=-1.6134e+006
a[61043]=-48,temp_max=-1.61344e+006
a[61044]=-48,temp_max=-1.61349e+006
a[61045]=-48,temp_max=-1.61354e+006
a[61046]=-48,temp_max=-1.61359e+006
a[61047]=-48,temp_max=-1.61364e+006
a[61048]=-48,temp_max=-1.61368e+006
a[61049]=-48,temp_max=-1.61373e+006
a[61050]=-48,temp_max=-1.61378e+006
a[61051]=-48,temp_max=-1.61383e+006
a[61052]=-48,temp_max=-1.61388e+006
a[61053]=-48,temp_max=-1.61392e+006
a[61054]=-48,temp_max=-1.61397e+006
a[61055]=-48,temp_max=-1.61402e+006
a[61056]=-48,temp_max=-1.61407e+006
a[61057]=-48,temp_max=-1.61412e+006
a[61058]=-48,temp_max=-1.61416e+006
a[61059]=-48,temp_max=-1.61421e+006
a[61060]=-48,temp_max=-1.61426e+006
a[61061]=-48,temp_max=-1.61431e+006
a[61062]=-48,temp_max=-1.61436e+006
a[61063]=-48,temp_max=-1.6144e+006
a[61064]=-48,temp_max=-1.61445e+006
a[61065]=-48,temp_max=-1.6145e+006
a[61066]=-48,temp_max=-1.61455e+006
a[61067]=-48,temp_max=-1.6146e+006
a[61068]=-48,temp_max=-1.61464e+006
a[61069]=-48,temp_max=-1.61469e+006
a[61070]=-48,temp_max=-1.61474e+006
a[61071]=-48,temp_max=-1.61479e+006
a[61072]=-48,temp_max=-1.61484e+006
a[61073]=-48,temp_max=-1.61488e+006
a[61074]=-48,temp_max=-1.61493e+006
a[61075]=-48,temp_max=-1.61498e+006
a[61076]=-48,temp_max=-1.61503e+006
a[61077]=-48,temp_max=-1.61508e+006
a[61078]=-48,temp_max=-1.61512e+006
a[61079]=-48,temp_max=-1.61517e+006
a[61080]=-48,temp_max=-1.61522e+006
a[61081]=-48,temp_max=-1.61527e+006
a[61082]=-48,temp_max=-1.61532e+006
a[61083]=-48,temp_max=-1.61536e+006
a[61084]=-48,temp_max=-1.61541e+006
a[61085]=-48,temp_max=-1.61546e+006
a[61086]=-48,temp_max=-1.61551e+006
a[61087]=-48,temp_max=-1.61556e+006
a[61088]=-48,temp_max=-1.6156e+006
a[61089]=-48,temp_max=-1.61565e+006
a[61090]=-48,temp_max=-1.6157e+006
a[61091]=-48,temp_max=-1.61575e+006
a[61092]=-48,temp_max=-1.6158e+006
a[61093]=-48,temp_max=-1.61584e+006
a[61094]=-48,temp_max=-1.61589e+006
a[61095]=-48,temp_max=-1.61594e+006
a[61096]=-48,temp_max=-1.61599e+006
a[61097]=-48,temp_max=-1.61604e+006
a[61098]=-48,temp_max=-1.61608e+006
a[61099]=-48,temp_max=-1.61613e+006
a[61100]=-48,temp_max=-1.61618e+006
a[61101]=-48,temp_max=-1.61623e+006
a[61102]=-48,temp_max=-1.61628e+006
a[61103]=-48,temp_max=-1.61632e+006
a[61104]=-48,temp_max=-1.61637e+006
a[61105]=-48,temp_max=-1.61642e+006
a[61106]=-48,temp_max=-1.61647e+006
a[61107]=-48,temp_max=-1.61652e+006
a[61108]=-48,temp_max=-1.61656e+006
a[61109]=-48,temp_max=-1.61661e+006
a[61110]=-48,temp_max=-1.61666e+006
a[61111]=-48,temp_max=-1.61671e+006
a[61112]=-48,temp_max=-1.61676e+006
a[61113]=-48,temp_max=-1.6168e+006
a[61114]=-48,temp_max=-1.61685e+006
a[61115]=-48,temp_max=-1.6169e+006
a[61116]=-48,temp_max=-1.61695e+006
a[61117]=-48,temp_max=-1.617e+006
a[61118]=-48,temp_max=-1.61704e+006
a[61119]=-48,temp_max=-1.61709e+006
a[61120]=-48,temp_max=-1.61714e+006
a[61121]=-48,temp_max=-1.61719e+006
a[61122]=-48,temp_max=-1.61724e+006
a[61123]=-48,temp_max=-1.61728e+006
a[61124]=-48,temp_max=-1.61733e+006
a[61125]=-48,temp_max=-1.61738e+006
a[61126]=-48,temp_max=-1.61743e+006
a[61127]=-48,temp_max=-1.61748e+006
a[61128]=-48,temp_max=-1.61752e+006
a[61129]=-48,temp_max=-1.61757e+006
a[61130]=-48,temp_max=-1.61762e+006
a[61131]=-48,temp_max=-1.61767e+006
a[61132]=-48,temp_max=-1.61772e+006
a[61133]=-48,temp_max=-1.61776e+006
a[61134]=-48,temp_max=-1.61781e+006
a[61135]=-48,temp_max=-1.61786e+006
a[61136]=-48,temp_max=-1.61791e+006
a[61137]=-48,temp_max=-1.61796e+006
a[61138]=-48,temp_max=-1.618e+006
a[61139]=-48,temp_max=-1.61805e+006
a[61140]=-48,temp_max=-1.6181e+006
a[61141]=-48,temp_max=-1.61815e+006
a[61142]=-48,temp_max=-1.6182e+006
a[61143]=-48,temp_max=-1.61824e+006
a[61144]=-48,temp_max=-1.61829e+006
a[61145]=-48,temp_max=-1.61834e+006
a[61146]=-48,temp_max=-1.61839e+006
a[61147]=-48,temp_max=-1.61844e+006
a[61148]=-48,temp_max=-1.61848e+006
a[61149]=-48,temp_max=-1.61853e+006
a[61150]=-48,temp_max=-1.61858e+006
a[61151]=-48,temp_max=-1.61863e+006
a[61152]=-48,temp_max=-1.61868e+006
a[61153]=-48,temp_max=-1.61872e+006
a[61154]=-48,temp_max=-1.61877e+006
a[61155]=-48,temp_max=-1.61882e+006
a[61156]=-48,temp_max=-1.61887e+006
a[61157]=-48,temp_max=-1.61892e+006
a[61158]=-48,temp_max=-1.61896e+006
a[61159]=-48,temp_max=-1.61901e+006
a[61160]=-48,temp_max=-1.61906e+006
a[61161]=-48,temp_max=-1.61911e+006
a[61162]=-48,temp_max=-1.61916e+006
a[61163]=-48,temp_max=-1.6192e+006
a[61164]=-48,temp_max=-1.61925e+006
a[61165]=-48,temp_max=-1.6193e+006
a[61166]=-48,temp_max=-1.61935e+006
a[61167]=-48,temp_max=-1.6194e+006
a[61168]=-48,temp_max=-1.61944e+006
a[61169]=-48,temp_max=-1.61949e+006
a[61170]=-48,temp_max=-1.61954e+006
a[61171]=-48,temp_max=-1.61959e+006
a[61172]=-48,temp_max=-1.61964e+006
a[61173]=-48,temp_max=-1.61968e+006
a[61174]=-48,temp_max=-1.61973e+006
a[61175]=-48,temp_max=-1.61978e+006
a[61176]=-48,temp_max=-1.61983e+006
a[61177]=-48,temp_max=-1.61988e+006
a[61178]=-48,temp_max=-1.61992e+006
a[61179]=-48,temp_max=-1.61997e+006
a[61180]=-48,temp_max=-1.62002e+006
a[61181]=-48,temp_max=-1.62007e+006
a[61182]=-48,temp_max=-1.62012e+006
a[61183]=-48,temp_max=-1.62016e+006
a[61184]=-48,temp_max=-1.62021e+006
a[61185]=-48,temp_max=-1.62026e+006
a[61186]=-48,temp_max=-1.62031e+006
a[61187]=-48,temp_max=-1.62036e+006
a[61188]=-48,temp_max=-1.6204e+006
a[61189]=-48,temp_max=-1.62045e+006
a[61190]=-48,temp_max=-1.6205e+006
a[61191]=-48,temp_max=-1.62055e+006
a[61192]=-48,temp_max=-1.6206e+006
a[61193]=-48,temp_max=-1.62064e+006
a[61194]=-48,temp_max=-1.62069e+006
a[61195]=-48,temp_max=-1.62074e+006
a[61196]=-48,temp_max=-1.62079e+006
a[61197]=-48,temp_max=-1.62084e+006
a[61198]=-48,temp_max=-1.62088e+006
a[61199]=-48,temp_max=-1.62093e+006
a[61200]=-48,temp_max=-1.62098e+006
a[61201]=-48,temp_max=-1.62103e+006
a[61202]=-48,temp_max=-1.62108e+006
a[61203]=-48,temp_max=-1.62112e+006
a[61204]=-48,temp_max=-1.62117e+006
a[61205]=-48,temp_max=-1.62122e+006
a[61206]=-48,temp_max=-1.62127e+006
a[61207]=-48,temp_max=-1.62132e+006
a[61208]=-48,temp_max=-1.62136e+006
a[61209]=-48,temp_max=-1.62141e+006
a[61210]=-48,temp_max=-1.62146e+006
a[61211]=-48,temp_max=-1.62151e+006
a[61212]=-48,temp_max=-1.62156e+006
a[61213]=-48,temp_max=-1.6216e+006
a[61214]=-48,temp_max=-1.62165e+006
a[61215]=-48,temp_max=-1.6217e+006
a[61216]=-48,temp_max=-1.62175e+006
a[61217]=-48,temp_max=-1.6218e+006
a[61218]=-48,temp_max=-1.62184e+006
a[61219]=-48,temp_max=-1.62189e+006
a[61220]=-48,temp_max=-1.62194e+006
a[61221]=-48,temp_max=-1.62199e+006
a[61222]=-48,temp_max=-1.62204e+006
a[61223]=-48,temp_max=-1.62208e+006
a[61224]=-48,temp_max=-1.62213e+006
a[61225]=-48,temp_max=-1.62218e+006
a[61226]=-48,temp_max=-1.62223e+006
a[61227]=-48,temp_max=-1.62228e+006
a[61228]=-48,temp_max=-1.62232e+006
a[61229]=-48,temp_max=-1.62237e+006
a[61230]=-48,temp_max=-1.62242e+006
a[61231]=-48,temp_max=-1.62247e+006
a[61232]=-48,temp_max=-1.62252e+006
a[61233]=-48,temp_max=-1.62256e+006
a[61234]=-48,temp_max=-1.62261e+006
a[61235]=-48,temp_max=-1.62266e+006
a[61236]=-48,temp_max=-1.62271e+006
a[61237]=-48,temp_max=-1.62276e+006
a[61238]=-48,temp_max=-1.6228e+006
a[61239]=-48,temp_max=-1.62285e+006
a[61240]=-48,temp_max=-1.6229e+006
a[61241]=-48,temp_max=-1.62295e+006
a[61242]=-48,temp_max=-1.623e+006
a[61243]=-48,temp_max=-1.62304e+006
a[61244]=-48,temp_max=-1.62309e+006
a[61245]=-48,temp_max=-1.62314e+006
a[61246]=-48,temp_max=-1.62319e+006
a[61247]=-48,temp_max=-1.62324e+006
a[61248]=-48,temp_max=-1.62328e+006
a[61249]=-48,temp_max=-1.62333e+006
a[61250]=-48,temp_max=-1.62338e+006
a[61251]=-48,temp_max=-1.62343e+006
a[61252]=-48,temp_max=-1.62348e+006
a[61253]=-48,temp_max=-1.62352e+006
a[61254]=-48,temp_max=-1.62357e+006
a[61255]=-48,temp_max=-1.62362e+006
a[61256]=-48,temp_max=-1.62367e+006
a[61257]=-48,temp_max=-1.62372e+006
a[61258]=-48,temp_max=-1.62376e+006
a[61259]=-48,temp_max=-1.62381e+006
a[61260]=-48,temp_max=-1.62386e+006
a[61261]=-48,temp_max=-1.62391e+006
a[61262]=-48,temp_max=-1.62396e+006
a[61263]=-48,temp_max=-1.624e+006
a[61264]=-48,temp_max=-1.62405e+006
a[61265]=-48,temp_max=-1.6241e+006
a[61266]=-48,temp_max=-1.62415e+006
a[61267]=-48,temp_max=-1.6242e+006
a[61268]=-48,temp_max=-1.62424e+006
a[61269]=-48,temp_max=-1.62429e+006
a[61270]=-48,temp_max=-1.62434e+006
a[61271]=-48,temp_max=-1.62439e+006
a[61272]=-48,temp_max=-1.62444e+006
a[61273]=-48,temp_max=-1.62448e+006
a[61274]=-48,temp_max=-1.62453e+006
a[61275]=-48,temp_max=-1.62458e+006
a[61276]=-48,temp_max=-1.62463e+006
a[61277]=-48,temp_max=-1.62468e+006
a[61278]=-48,temp_max=-1.62472e+006
a[61279]=-48,temp_max=-1.62477e+006
a[61280]=-48,temp_max=-1.62482e+006
a[61281]=-48,temp_max=-1.62487e+006
a[61282]=-48,temp_max=-1.62492e+006
a[61283]=-48,temp_max=-1.62496e+006
a[61284]=-48,temp_max=-1.62501e+006
a[61285]=-48,temp_max=-1.62506e+006
a[61286]=-48,temp_max=-1.62511e+006
a[61287]=-48,temp_max=-1.62516e+006
a[61288]=-48,temp_max=-1.6252e+006
a[61289]=-48,temp_max=-1.62525e+006
a[61290]=-48,temp_max=-1.6253e+006
a[61291]=-48,temp_max=-1.62535e+006
a[61292]=-48,temp_max=-1.6254e+006
a[61293]=-48,temp_max=-1.62544e+006
a[61294]=-48,temp_max=-1.62549e+006
a[61295]=-48,temp_max=-1.62554e+006
a[61296]=-48,temp_max=-1.62559e+006
a[61297]=-48,temp_max=-1.62564e+006
a[61298]=-48,temp_max=-1.62568e+006
a[61299]=-48,temp_max=-1.62573e+006
a[61300]=-48,temp_max=-1.62578e+006
a[61301]=-48,temp_max=-1.62583e+006
a[61302]=-48,temp_max=-1.62588e+006
a[61303]=-48,temp_max=-1.62592e+006
a[61304]=-48,temp_max=-1.62597e+006
a[61305]=-48,temp_max=-1.62602e+006
a[61306]=-48,temp_max=-1.62607e+006
a[61307]=-48,temp_max=-1.62612e+006
a[61308]=-48,temp_max=-1.62616e+006
a[61309]=-48,temp_max=-1.62621e+006
a[61310]=-48,temp_max=-1.62626e+006
a[61311]=-48,temp_max=-1.62631e+006
a[61312]=-48,temp_max=-1.62636e+006
a[61313]=-48,temp_max=-1.6264e+006
a[61314]=-48,temp_max=-1.62645e+006
a[61315]=-48,temp_max=-1.6265e+006
a[61316]=-48,temp_max=-1.62655e+006
a[61317]=-48,temp_max=-1.6266e+006
a[61318]=-48,temp_max=-1.62664e+006
a[61319]=-48,temp_max=-1.62669e+006
a[61320]=-48,temp_max=-1.62674e+006
a[61321]=-48,temp_max=-1.62679e+006
a[61322]=-48,temp_max=-1.62684e+006
a[61323]=-48,temp_max=-1.62688e+006
a[61324]=-48,temp_max=-1.62693e+006
a[61325]=-48,temp_max=-1.62698e+006
a[61326]=-48,temp_max=-1.62703e+006
a[61327]=-48,temp_max=-1.62708e+006
a[61328]=-48,temp_max=-1.62712e+006
a[61329]=-48,temp_max=-1.62717e+006
a[61330]=-48,temp_max=-1.62722e+006
a[61331]=-48,temp_max=-1.62727e+006
a[61332]=-48,temp_max=-1.62732e+006
a[61333]=-48,temp_max=-1.62736e+006
a[61334]=-48,temp_max=-1.62741e+006
a[61335]=-48,temp_max=-1.62746e+006
a[61336]=-48,temp_max=-1.62751e+006
a[61337]=-48,temp_max=-1.62756e+006
a[61338]=-48,temp_max=-1.6276e+006
a[61339]=-48,temp_max=-1.62765e+006
a[61340]=-48,temp_max=-1.6277e+006
a[61341]=-48,temp_max=-1.62775e+006
a[61342]=-48,temp_max=-1.6278e+006
a[61343]=-48,temp_max=-1.62784e+006
a[61344]=-48,temp_max=-1.62789e+006
a[61345]=-48,temp_max=-1.62794e+006
a[61346]=-48,temp_max=-1.62799e+006
a[61347]=-48,temp_max=-1.62804e+006
a[61348]=-48,temp_max=-1.62808e+006
a[61349]=-48,temp_max=-1.62813e+006
a[61350]=-48,temp_max=-1.62818e+006
a[61351]=-48,temp_max=-1.62823e+006
a[61352]=-48,temp_max=-1.62828e+006
a[61353]=-48,temp_max=-1.62832e+006
a[61354]=-48,temp_max=-1.62837e+006
a[61355]=-48,temp_max=-1.62842e+006
a[61356]=-48,temp_max=-1.62847e+006
a[61357]=-48,temp_max=-1.62852e+006
a[61358]=-48,temp_max=-1.62856e+006
a[61359]=-48,temp_max=-1.62861e+006
a[61360]=-48,temp_max=-1.62866e+006
a[61361]=-48,temp_max=-1.62871e+006
a[61362]=-48,temp_max=-1.62876e+006
a[61363]=-48,temp_max=-1.6288e+006
a[61364]=-48,temp_max=-1.62885e+006
a[61365]=-48,temp_max=-1.6289e+006
a[61366]=-48,temp_max=-1.62895e+006
a[61367]=-48,temp_max=-1.629e+006
a[61368]=-48,temp_max=-1.62904e+006
a[61369]=-48,temp_max=-1.62909e+006
a[61370]=-48,temp_max=-1.62914e+006
a[61371]=-48,temp_max=-1.62919e+006
a[61372]=-48,temp_max=-1.62924e+006
a[61373]=-48,temp_max=-1.62928e+006
a[61374]=-48,temp_max=-1.62933e+006
a[61375]=-48,temp_max=-1.62938e+006
a[61376]=-48,temp_max=-1.62943e+006
a[61377]=-48,temp_max=-1.62948e+006
a[61378]=-48,temp_max=-1.62952e+006
a[61379]=-48,temp_max=-1.62957e+006
a[61380]=-48,temp_max=-1.62962e+006
a[61381]=-48,temp_max=-1.62967e+006
a[61382]=-48,temp_max=-1.62972e+006
a[61383]=-48,temp_max=-1.62976e+006
a[61384]=-48,temp_max=-1.62981e+006
a[61385]=-48,temp_max=-1.62986e+006
a[61386]=-48,temp_max=-1.62991e+006
a[61387]=-48,temp_max=-1.62996e+006
a[61388]=-48,temp_max=-1.63e+006
a[61389]=-48,temp_max=-1.63005e+006
a[61390]=-48,temp_max=-1.6301e+006
a[61391]=-48,temp_max=-1.63015e+006
a[61392]=-48,temp_max=-1.6302e+006
a[61393]=-48,temp_max=-1.63024e+006
a[61394]=-48,temp_max=-1.63029e+006
a[61395]=-48,temp_max=-1.63034e+006
a[61396]=-48,temp_max=-1.63039e+006
a[61397]=-48,temp_max=-1.63044e+006
a[61398]=-48,temp_max=-1.63048e+006
a[61399]=-48,temp_max=-1.63053e+006
a[61400]=-48,temp_max=-1.63058e+006
a[61401]=-48,temp_max=-1.63063e+006
a[61402]=-48,temp_max=-1.63068e+006
a[61403]=-48,temp_max=-1.63072e+006
a[61404]=-48,temp_max=-1.63077e+006
a[61405]=-48,temp_max=-1.63082e+006
a[61406]=-48,temp_max=-1.63087e+006
